Order Date,Order Price,Company ID,Category,Employee Name
2021-04-27,30557.66,8,Software,Casey Davis
2024-05-06,7931.2,15,Software,Drew Lee
2021-07-13,39365.7,12,Tools,Alex Williams
2022-11-08,1692.3,5,Sensors,Jordan Brown
2022-05-05,7340.1,10,Tools,Pat Lee
2023-04-18,7723.7,1,Software,Casey Brown
2022-07-16,16677.15,10,Software,John Williams
2022-09-11,26982.2,14,Sensors,Jane Garcia
2020-03-16,2432.96,9,Software,Jane Doe
2022-05-01,37691.05,15,Sensors,Pat Smith
2022-12-28,48326.42,13,Sensors,Jane Smith
2020-03-09,7053.6,4,Hardware,Taylor Doe
2024-11-18,30663.24,5,Sensors,Drew Brown
2024-06-21,28843.47,15,Software,Alex Doe
2022-12-19,24443.42,6,Machines,John Johnson
2020-03-14,38352.05,9,Hardware,Casey Garcia
2023-02-28,49522.12,6,Software,Casey Martinez
2024-08-27,31959.39,5,Sensors,Pat Johnson
2022-09-12,36811.4,11,Machines,Drew Rodriguez
2023-12-12,23505.53,4,Software,Morgan Brown
2022-05-09,12338.83,2,Hardware,Morgan Smith
2023-01-27,43232.51,5,Tools,John Johnson
2022-07-29,35060.68,2,Software,Alex Davis
2023-06-22,2490.06,2,Tools,Taylor Garcia
2022-11-25,28193.4,13,Sensors,Jane Smith
2021-04-30,45824.76,11,Machines,Casey Williams
2021-01-20,24104.8,5,Hardware,Drew Johnson
2022-03-15,47589.08,6,Tools,Drew Smith
2021-10-16,41443.6,4,Machines,Jane Williams
2020-09-16,33412.78,12,Machines,John Rodriguez
2022-11-16,33888.03,6,Machines,Drew Brown
2023-10-18,29731.77,1,Hardware,Alex Lee
2021-01-14,46479.62,15,Tools,Pat Garcia
2022-07-08,15733.23,1,Hardware,Jane Smith
2022-07-05,48133.01,12,Machines,Jordan Johnson
2022-11-15,8250.26,14,Machines,Jane Johnson
2020-11-17,13389.49,5,Hardware,Jordan Martinez
2023-07-02,18901.3,14,Software,Drew Brown
2022-05-05,31626.67,10,Hardware,John Williams
2022-08-18,38973.93,10,Software,Jane Williams
2022-08-18,30807.88,6,Tools,Casey Doe
2022-11-15,18140.32,4,Machines,Jane Brown
2022-07-20,41764.26,6,Tools,Casey Williams
2022-04-26,8821.44,9,Tools,Drew Martinez
2021-11-13,35658.06,13,Software,Pat Brown
2022-10-15,3998.17,3,Hardware,Jordan Brown
2020-09-20,23347.07,8,Machines,Drew Brown
2023-02-11,9909.33,5,Sensors,Chris Smith
2020-03-01,18902.59,9,Hardware,Taylor Doe
2021-01-30,26998.23,3,Software,Chris Doe
2023-09-08,33485.55,10,Tools,Casey Williams
2023-01-12,3191.14,6,Hardware,Chris Brown
2023-07-13,38504.77,4,Sensors,Jordan Davis
2022-12-16,12332.34,9,Tools,Jordan Smith
2021-09-12,14223.85,13,Tools,Taylor Lee
2022-08-23,47778.99,11,Machines,Jane Johnson
2022-03-12,15491.94,13,Machines,Jane Doe
2022-06-24,46132.99,6,Hardware,Morgan Smith
2022-01-03,18933.17,13,Sensors,Chris Johnson
2024-02-02,38285.68,10,Tools,Casey Davis
2022-11-18,29094.23,3,Tools,Drew Martinez
2024-01-17,2918.18,1,Machines,Casey Davis
2022-06-12,7682.27,11,Tools,John Smith
2022-06-30,35603.65,2,Software,Alex Rodriguez
2020-07-21,13149.02,12,Software,Chris Lee
2023-01-04,48558.42,3,Sensors,Casey Martinez
2023-07-28,26624.69,6,Sensors,Chris Johnson
2022-08-06,8315.52,2,Tools,Taylor Doe
2022-04-09,21894.68,3,Tools,Jordan Williams
2022-01-17,41611.0,7,Tools,Jordan Doe
2022-06-18,7251.86,12,Machines,Drew Martinez
2021-01-23,13623.71,1,Sensors,Casey Smith
2021-11-10,25908.76,11,Sensors,Pat Lee
2022-12-04,20542.47,2,Tools,Casey Lee
2023-04-20,48455.05,10,Sensors,Pat Williams
2022-12-24,36047.29,7,Machines,Pat Garcia
2023-11-14,20344.96,15,Software,Morgan Rodriguez
2023-07-25,18581.28,5,Machines,Taylor Garcia
2023-05-14,4327.79,10,Machines,Taylor Lee
2021-03-04,40701.24,7,Tools,Morgan Brown
2021-12-04,14711.46,3,Software,Jordan Rodriguez
2024-08-11,36318.62,7,Software,John Johnson
2023-06-26,23967.63,14,Machines,Drew Brown
2022-08-12,10586.59,9,Machines,Pat Brown
2023-07-22,47900.43,7,Machines,Chris Rodriguez
2023-04-19,41368.92,7,Sensors,Casey Martinez
2022-10-25,29420.96,7,Machines,John Smith
2024-11-13,43380.56,2,Sensors,Drew Rodriguez
2020-12-09,43185.93,14,Tools,Morgan Davis
2021-12-25,28474.81,3,Software,John Williams
2022-12-19,48364.89,8,Tools,Drew Doe
2021-07-31,38683.61,13,Machines,John Johnson
2024-01-22,35384.22,1,Machines,John Smith
2021-06-10,33870.99,11,Hardware,Jane Johnson
2023-01-10,17461.37,3,Tools,Chris Doe
2022-09-02,15107.86,2,Software,Pat Smith
2022-02-18,9289.17,15,Sensors,Drew Johnson
2022-06-11,2595.43,6,Sensors,Jane Garcia
2021-11-23,3143.12,6,Tools,Morgan Lee
2021-11-30,40039.69,9,Sensors,Casey Doe
2023-11-18,39279.73,15,Software,Chris Brown
2021-11-30,23298.72,5,Hardware,Drew Rodriguez
2023-01-05,11436.46,8,Software,Chris Williams
2020-05-03,39784.16,12,Tools,Alex Rodriguez
2023-02-17,41705.37,6,Hardware,Casey Garcia
2024-05-05,48644.0,3,Sensors,Jordan Davis
2022-11-27,46522.54,7,Software,Jane Garcia
2021-08-24,27506.21,13,Tools,Chris Garcia
2021-07-05,16884.73,13,Tools,Alex Davis
2022-01-30,46395.04,8,Sensors,Casey Garcia
2022-10-04,11046.7,1,Hardware,Alex Doe
2022-10-25,48654.14,4,Sensors,Drew Johnson
2022-07-27,20320.78,5,Software,Jordan Martinez
2021-05-06,10557.59,12,Tools,Taylor Davis
2022-06-12,46635.88,1,Sensors,Pat Garcia
2023-05-04,1063.29,13,Hardware,Chris Lee
2023-09-14,48850.37,12,Hardware,Taylor Rodriguez
2024-10-14,3406.17,5,Sensors,Morgan Rodriguez
2021-12-09,40617.07,1,Tools,Taylor Martinez
2022-06-01,16516.4,13,Sensors,Jordan Brown
2022-01-29,36565.64,9,Sensors,Taylor Rodriguez
2022-06-16,3611.48,8,Software,John Johnson
2022-09-07,17402.57,13,Tools,Pat Martinez
2023-07-20,32346.59,5,Sensors,Taylor Brown
2022-11-09,17986.83,14,Sensors,Jane Rodriguez
2023-01-26,30077.72,7,Software,Drew Martinez
2022-05-10,15275.84,13,Machines,Drew Rodriguez
2022-03-19,47037.59,4,Tools,Jordan Lee
2022-10-23,20631.78,10,Sensors,Pat Davis
2020-10-06,6770.98,8,Machines,Jane Martinez
2024-06-27,45877.12,7,Machines,John Rodriguez
2020-10-23,17662.24,12,Machines,Jane Brown
2021-01-29,26242.98,3,Machines,Taylor Lee
2022-01-22,37553.73,5,Software,Alex Doe
2024-08-02,9160.32,11,Software,Pat Lee
2023-08-25,20777.17,7,Software,Alex Davis
2021-11-21,39826.63,6,Machines,Pat Rodriguez
2022-11-14,12095.44,10,Hardware,Chris Rodriguez
2022-02-05,26693.19,7,Hardware,Drew Brown
2023-11-02,1580.57,1,Machines,Casey Davis
2022-08-30,36583.92,1,Hardware,Jane Lee
2022-05-06,44880.78,4,Software,Jane Johnson
2022-11-13,13666.97,11,Software,Jane Rodriguez
2021-12-07,7128.18,3,Tools,Alex Garcia
2022-02-18,17828.86,14,Tools,Taylor Martinez
2023-03-01,1885.53,1,Tools,Alex Rodriguez
2024-01-10,1569.93,11,Software,Morgan Smith
2023-05-03,47915.0,1,Software,Chris Lee
2021-07-14,35435.07,13,Tools,Taylor Williams
2023-09-27,13417.98,15,Software,Alex Martinez
2021-10-12,2473.7,14,Sensors,Morgan Williams
2022-12-16,10211.7,7,Tools,Taylor Smith
2024-03-23,23479.31,6,Software,Jordan Rodriguez
2021-06-28,10342.2,15,Sensors,Jordan Davis
2023-09-14,36614.95,15,Software,Pat Doe
2022-01-27,48938.85,1,Software,Drew Doe
2022-02-05,3853.88,2,Hardware,Taylor Rodriguez
2022-06-19,22528.58,8,Tools,Jordan Williams
2022-09-28,2602.44,14,Hardware,Casey Johnson
2023-03-04,18619.45,3,Sensors,Jordan Johnson
2023-07-11,29644.34,7,Software,Morgan Martinez
2021-10-16,42521.35,3,Tools,Alex Rodriguez
2022-12-21,40128.09,6,Hardware,Morgan Rodriguez
2023-08-10,10479.9,5,Tools,Chris Rodriguez
2023-08-15,1748.27,10,Sensors,Alex Johnson
2022-03-24,17782.7,10,Hardware,Jordan Johnson
2020-04-29,27816.73,4,Hardware,Casey Doe
2024-03-16,16432.71,2,Software,John Doe
2022-05-01,9002.93,4,Tools,Alex Martinez
2021-03-23,8602.85,3,Tools,Alex Davis
2023-04-10,9015.24,5,Software,Jane Doe
2023-02-06,37713.33,1,Software,Casey Doe
2022-09-24,8318.9,1,Hardware,Casey Lee
2020-11-22,10654.74,3,Software,Jordan Davis
2023-05-27,18797.34,14,Machines,Pat Johnson
2022-03-12,34515.51,4,Tools,John Smith
2023-03-29,1494.38,10,Machines,John Garcia
2021-08-02,15128.29,7,Hardware,John Doe
2024-04-20,16499.61,6,Software,Morgan Johnson
2022-07-28,35385.24,11,Sensors,Casey Davis
2024-11-03,19967.57,7,Software,Casey Davis
2020-06-09,19215.25,9,Software,Morgan Doe
2022-05-28,35968.28,14,Sensors,Morgan Smith
2022-01-16,24640.76,10,Software,Pat Brown
2022-12-06,41697.99,4,Tools,Alex Williams
2021-03-27,6948.4,4,Machines,Drew Doe
2022-03-07,6926.96,10,Machines,Chris Johnson
2021-10-19,7615.59,2,Machines,Taylor Smith
2022-06-25,24638.73,12,Software,Taylor Johnson
2023-01-04,27114.5,13,Hardware,Drew Brown
2021-09-29,36550.65,10,Machines,Morgan Smith
2022-05-11,30492.91,10,Hardware,Casey Williams
2022-07-09,34603.75,4,Machines,John Rodriguez
2023-09-13,25441.66,6,Software,Chris Doe
2022-06-22,37655.45,5,Software,Drew Brown
2022-10-28,25254.88,9,Tools,Morgan Johnson
2021-10-12,33266.88,13,Software,Morgan Brown
2022-08-15,24855.72,1,Software,Jordan Martinez
2023-06-16,5675.95,5,Tools,Morgan Davis
2020-11-12,44991.33,8,Machines,Taylor Martinez
2020-11-14,10944.17,7,Hardware,Casey Martinez
2021-06-24,35622.66,15,Sensors,Jane Smith
2020-08-30,32249.56,8,Machines,Jordan Martinez
2021-06-21,42157.67,11,Hardware,Taylor Williams
2022-08-29,19415.16,15,Machines,Casey Smith
2021-05-26,20432.27,2,Machines,Drew Brown
2023-07-19,35351.14,4,Software,Jordan Williams
2022-04-22,14264.09,2,Tools,Pat Martinez
2020-09-22,25608.51,9,Hardware,Morgan Smith
2024-09-23,30705.72,12,Hardware,Jane Davis
2021-07-03,7551.44,8,Software,Jane Doe
2022-11-16,5714.14,11,Software,Taylor Doe
2021-01-25,5592.4,4,Machines,Casey Davis
2022-12-10,38654.22,13,Tools,Drew Brown
2021-03-24,44958.69,12,Machines,Jane Garcia
2022-01-10,7280.32,9,Software,Drew Williams
2021-09-28,42754.11,8,Tools,Pat Lee
2021-10-16,18266.73,8,Tools,Drew Brown
2023-08-13,5099.34,5,Sensors,Morgan Lee
2022-07-20,4484.67,8,Tools,Casey Martinez
2022-02-21,30006.04,3,Hardware,Casey Martinez
2023-01-21,45883.23,13,Sensors,Morgan Doe
2023-06-07,5796.43,14,Machines,Casey Garcia
2023-05-23,35845.61,11,Tools,Chris Williams
2022-04-03,36175.03,15,Machines,John Johnson
2021-08-10,33219.62,13,Software,Alex Rodriguez
2021-06-23,39429.08,4,Hardware,Drew Williams
2022-09-02,47981.38,6,Hardware,Drew Martinez
2022-06-18,30273.57,11,Tools,Morgan Garcia
2022-04-22,34943.18,3,Tools,Morgan Rodriguez
2022-10-30,37415.32,10,Machines,Casey Rodriguez
2023-10-15,42926.1,14,Software,Morgan Garcia
2021-07-12,42494.45,15,Machines,John Davis
2023-05-29,17477.9,1,Hardware,Chris Lee
2024-12-03,46360.98,5,Machines,John Rodriguez
2024-09-12,14882.2,12,Sensors,Casey Williams
2023-05-19,8773.19,15,Machines,Morgan Rodriguez
2021-10-07,37133.9,1,Software,Morgan Brown
2023-01-15,26860.75,15,Hardware,Taylor Garcia
2021-02-25,28181.32,3,Machines,Alex Brown
2021-07-12,12513.99,9,Sensors,Taylor Garcia
2020-05-29,17093.72,9,Hardware,Jane Martinez
2020-09-15,5238.65,15,Tools,Chris Smith
2024-08-15,38462.11,12,Sensors,Casey Smith
2025-01-10,40728.84,12,Hardware,Drew Lee
2020-06-11,44361.54,12,Tools,Taylor Davis
2023-10-30,45992.78,2,Sensors,Drew Lee
2022-01-13,42167.2,8,Tools,Drew Williams
2021-07-25,2916.72,9,Software,Chris Martinez
2023-09-09,26564.84,13,Sensors,Chris Davis
2024-04-12,17997.07,6,Software,Morgan Smith
2023-03-04,28560.59,10,Sensors,Taylor Rodriguez
2023-08-11,31304.21,2,Sensors,Jane Martinez
2022-01-18,9487.25,4,Tools,Drew Williams
2021-08-05,44963.14,1,Software,Pat Smith
2024-02-03,22260.88,10,Hardware,Drew Rodriguez
2022-11-19,7533.89,5,Sensors,Taylor Martinez
2021-12-27,31261.88,8,Hardware,John Williams
2022-04-03,1746.71,10,Software,Drew Doe
2022-07-01,15473.11,6,Sensors,John Davis
2022-01-21,26154.94,12,Machines,Alex Smith
2024-06-14,46914.34,11,Software,John Doe
2022-01-15,11566.05,12,Tools,Casey Johnson
2023-07-21,38830.73,6,Sensors,Morgan Doe
2024-01-16,41172.23,1,Machines,Drew Johnson
2022-01-22,24961.7,7,Tools,Morgan Brown
2024-09-24,44578.04,7,Machines,Casey Martinez
2021-08-17,33060.1,13,Software,Casey Garcia
2023-07-27,4821.97,4,Tools,Drew Smith
2024-01-13,40275.44,7,Software,John Rodriguez
2022-11-04,49512.8,6,Sensors,Alex Williams
2023-05-16,28003.43,7,Software,John Brown
2023-05-02,13485.68,1,Hardware,Taylor Martinez
2022-12-11,13143.38,5,Tools,Alex Rodriguez
2021-02-10,27314.26,4,Machines,Drew Rodriguez
2022-07-27,28798.33,11,Sensors,Casey Martinez
2022-08-08,25750.25,5,Tools,Jane Williams
2022-04-19,35214.28,9,Tools,Taylor Williams
2021-06-28,17144.46,7,Tools,Chris Williams
2022-10-08,1202.9,8,Hardware,John Brown
2022-03-29,17592.15,13,Software,Taylor Martinez
2021-06-01,5142.19,13,Tools,Morgan Lee
2022-11-02,6458.55,1,Sensors,Chris Lee
2022-06-28,7751.46,4,Sensors,Alex Doe
2021-02-24,16065.49,12,Software,Pat Smith
2022-07-22,44574.33,10,Software,Jordan Doe
2021-09-26,25544.57,13,Machines,Alex Davis
2023-06-05,23858.72,7,Sensors,Casey Martinez
2022-10-22,9323.42,1,Sensors,Casey Martinez
2022-09-03,24717.54,14,Hardware,Drew Brown
2020-12-14,44470.92,7,Tools,Pat Brown
2024-05-17,38471.93,6,Software,Chris Williams
2022-03-15,42522.4,14,Sensors,Chris Rodriguez
2022-05-05,3989.82,14,Machines,Jane Johnson
2023-10-21,22521.74,2,Software,Morgan Doe
2022-06-11,41025.74,6,Hardware,Pat Brown
2021-07-06,8326.13,3,Machines,Pat Garcia
2023-03-16,39815.69,7,Sensors,Alex Doe
2023-12-31,41406.82,7,Sensors,Chris Williams
2022-08-22,12913.14,10,Sensors,Casey Johnson
2021-05-06,11338.09,6,Hardware,Jane Brown
2024-05-01,30952.67,6,Software,Jane Lee
2023-03-11,23046.77,6,Software,Drew Martinez
2022-10-19,25684.33,4,Machines,Jordan Brown
2021-07-24,34537.05,8,Machines,Morgan Smith
2024-05-18,47682.47,10,Tools,Jane Smith
2022-10-18,26514.79,9,Sensors,Casey Garcia
2023-09-02,22289.31,2,Tools,Drew Rodriguez
2022-01-12,44954.94,6,Machines,Pat Brown
2023-04-09,28092.0,10,Software,John Williams
2022-08-06,16502.24,1,Tools,Taylor Martinez
2023-03-24,6772.44,3,Hardware,Pat Johnson
2023-04-17,13475.59,10,Sensors,Chris Martinez
2021-09-30,13345.54,9,Tools,Pat Brown
2021-09-22,3312.99,14,Sensors,Morgan Doe
2023-08-23,13937.72,10,Software,John Smith
2021-10-23,16091.35,6,Machines,Casey Lee
2023-12-07,16936.76,12,Sensors,Casey Brown
2022-11-26,15447.81,14,Machines,Pat Davis
2021-03-05,22305.83,11,Sensors,Chris Lee
2022-08-18,16352.47,15,Machines,Drew Lee
2023-05-23,31946.87,9,Sensors,Morgan Lee
2025-01-07,20717.08,2,Sensors,Casey Doe
2021-05-30,49872.62,3,Hardware,Jane Lee
2022-09-21,44150.32,6,Tools,Alex Johnson
2024-12-09,31138.36,5,Machines,Chris Johnson
2022-12-06,1165.01,10,Hardware,Taylor Martinez
2022-04-17,49370.03,1,Sensors,John Davis
2025-01-27,31697.0,2,Sensors,Chris Garcia
2021-09-16,46649.26,13,Machines,Taylor Davis
2020-08-17,2408.39,9,Hardware,Casey Smith
2023-01-09,29505.18,1,Sensors,Pat Smith
2020-04-28,17830.83,9,Hardware,Casey Garcia
2023-01-14,23838.71,6,Tools,Taylor Martinez
2022-10-15,23909.2,4,Tools,Alex Smith
2022-01-01,43331.6,4,Hardware,Pat Lee
2022-08-19,34190.64,5,Software,Casey Johnson
2021-05-06,46330.03,8,Sensors,John Williams
2021-05-09,20443.75,1,Sensors,John Davis
2020-10-13,47754.49,12,Machines,Jordan Garcia
2022-08-03,22649.88,10,Sensors,Chris Davis
2023-06-01,36409.97,7,Software,Jordan Johnson
2021-10-21,26058.18,4,Machines,John Doe
2021-12-12,41759.19,6,Machines,Pat Garcia
2023-01-04,3512.77,2,Tools,Chris Doe
2021-12-07,27464.05,4,Hardware,Drew Rodriguez
2021-12-14,20187.89,11,Tools,John Garcia
2021-06-11,26818.47,3,Hardware,Casey Doe
2022-09-22,37819.49,1,Machines,John Martinez
2024-05-12,31990.32,15,Software,Alex Rodriguez
2022-09-01,28172.4,5,Software,Alex Garcia
2020-04-05,41817.53,5,Hardware,Taylor Brown
2023-10-23,38773.31,8,Tools,Morgan Johnson
2023-11-13,11592.7,14,Hardware,Taylor Garcia
2021-04-06,47003.42,1,Sensors,John Smith
2020-05-07,2788.09,5,Hardware,Casey Lee
2021-12-18,5228.54,5,Hardware,Chris Smith
2022-09-26,31756.92,11,Machines,Chris Lee
2023-12-13,11348.61,1,Machines,Jane Martinez
2023-08-30,7423.88,10,Software,Casey Johnson
2021-08-12,4263.75,9,Software,Jordan Davis
2022-07-25,8517.86,11,Machines,Jane Garcia
2022-03-10,16151.74,13,Machines,Chris Brown
2023-04-09,37093.48,12,Hardware,Pat Rodriguez
2023-11-07,31154.39,10,Sensors,Taylor Lee
2022-05-07,13004.34,9,Tools,Casey Doe
2021-06-17,27377.92,4,Hardware,Taylor Doe
2023-01-18,41851.95,2,Sensors,Drew Smith
2021-06-25,30235.25,11,Hardware,Drew Brown
2023-10-08,27895.46,2,Sensors,Alex Martinez
2022-11-14,3619.35,15,Sensors,Morgan Brown
2023-07-24,8284.5,14,Machines,Pat Smith
2022-03-25,40988.91,7,Tools,Taylor Brown
2021-07-15,2877.42,15,Machines,Jordan Rodriguez
2023-01-18,35572.97,8,Software,Chris Lee
2022-01-09,48081.73,3,Software,John Garcia
2023-12-11,42462.35,7,Software,John Johnson
2022-11-05,8455.62,14,Machines,Alex Brown
2023-03-31,32251.3,9,Sensors,Taylor Brown
2022-08-05,10196.54,1,Software,Taylor Brown
2023-07-16,6059.28,10,Hardware,Jordan Johnson
2022-08-07,12710.24,5,Software,Pat Williams
2022-05-17,43126.51,6,Software,Casey Brown
2023-10-12,16025.38,7,Sensors,Chris Davis
2021-07-22,40139.96,14,Sensors,Drew Martinez
2023-09-18,21189.49,10,Sensors,Pat Garcia
2022-07-27,38521.72,11,Machines,Pat Lee
2021-08-09,5378.79,7,Hardware,Pat Garcia
2021-04-03,15715.97,1,Sensors,Pat Brown
2024-10-17,27450.62,5,Sensors,Jane Davis
2020-11-10,23507.21,9,Software,John Brown
2020-08-05,30770.82,3,Software,Alex Rodriguez
2022-08-12,8186.5,2,Tools,Drew Brown
2022-04-08,12920.17,14,Sensors,Pat Rodriguez
2022-12-02,5865.43,13,Hardware,Jordan Lee
2023-06-28,26822.27,5,Tools,Alex Smith
2022-07-13,12838.62,9,Machines,Chris Martinez
2023-03-17,44933.08,3,Hardware,Morgan Doe
2020-12-19,44394.11,12,Tools,Casey Martinez
2020-08-23,2996.04,9,Hardware,Pat Smith
2022-04-15,33435.98,1,Sensors,Jane Johnson
2022-12-16,3031.48,4,Machines,Chris Williams
2023-01-29,38596.91,13,Sensors,Morgan Williams
2022-06-13,46007.03,13,Software,Alex Garcia
2023-04-17,42991.69,15,Hardware,Morgan Garcia
2022-08-17,28118.88,10,Machines,Jane Smith
2022-12-12,36158.27,6,Machines,Taylor Johnson
2024-02-22,38150.03,6,Software,John Davis
2022-01-05,13556.12,13,Sensors,Jordan Williams
2024-03-06,2952.52,7,Software,Jordan Martinez
2020-07-01,31839.33,7,Hardware,Taylor Johnson
2023-01-19,5662.68,6,Sensors,Morgan Rodriguez
2023-02-28,17535.61,14,Machines,Alex Doe
2023-08-11,5128.6,2,Software,Casey Williams
2022-08-18,30843.32,4,Tools,Drew Smith
2021-08-13,7428.41,5,Hardware,John Doe
2021-12-29,29104.65,4,Machines,Chris Brown
2021-03-06,7163.47,14,Tools,Pat Williams
2023-05-14,10749.36,15,Software,Jane Brown
2024-03-27,12545.31,6,Software,John Brown
2022-11-23,1283.11,6,Sensors,Jane Johnson
2023-09-13,43688.04,5,Tools,Jordan Williams
2022-04-22,28041.0,4,Sensors,Jane Smith
2022-06-04,18494.51,2,Software,Morgan Smith
2021-12-09,12239.38,11,Tools,Casey Rodriguez
2022-11-16,13481.77,2,Software,Alex Williams
2020-07-06,5252.0,3,Software,Jane Martinez
2021-05-19,26853.89,1,Tools,Taylor Williams
2023-10-29,22753.39,2,Sensors,Chris Lee
2023-06-30,16538.41,10,Hardware,Alex Brown
2023-07-28,46793.08,2,Sensors,Morgan Rodriguez
2022-12-24,37656.53,14,Software,Drew Doe
2021-11-07,17968.04,5,Tools,Morgan Williams
2022-01-09,27611.21,13,Sensors,Morgan Rodriguez
2023-07-04,38175.99,8,Tools,John Johnson
2024-02-14,40400.07,10,Hardware,Jane Davis
2022-12-24,10576.47,2,Sensors,Pat Smith
2023-05-17,18815.09,10,Software,Drew Johnson
2023-05-30,37494.33,14,Sensors,Morgan Williams
2024-11-21,43129.31,12,Hardware,Morgan Doe
2022-06-18,5828.46,2,Tools,Morgan Garcia
2023-10-06,19503.88,6,Machines,Casey Smith
2022-02-23,14585.5,4,Hardware,Chris Brown
2020-10-03,29025.07,12,Tools,Jordan Lee
2021-09-04,7301.94,3,Machines,Chris Smith
2023-06-14,2269.11,5,Sensors,Alex Brown
2021-04-22,42746.26,4,Machines,Jane Smith
2021-07-08,16327.66,13,Machines,Casey Brown
2022-09-18,39531.39,1,Software,Jane Williams
2024-03-15,11890.84,4,Tools,John Martinez
2024-09-14,14815.51,5,Sensors,Pat Garcia
2021-07-16,27608.73,11,Machines,Alex Lee
2023-06-05,17598.06,4,Sensors,Jordan Rodriguez
2023-05-25,33251.94,9,Sensors,Alex Rodriguez
2023-10-20,41482.83,14,Hardware,Pat Rodriguez
2022-12-09,18561.26,7,Software,Alex Smith
2021-12-28,18335.03,5,Hardware,Morgan Davis
2023-06-30,22881.71,3,Sensors,Pat Martinez
2021-05-07,24865.08,8,Machines,Jordan Johnson
2023-07-02,29186.2,2,Tools,Drew Lee
2021-10-01,44836.36,15,Sensors,Alex Brown
2022-12-15,39469.91,11,Sensors,Morgan Brown
2020-06-19,22936.97,12,Tools,Drew Doe
2021-05-01,16020.76,1,Sensors,Chris Davis
2024-05-01,14132.76,12,Hardware,John Johnson
2022-02-02,11899.99,11,Machines,Morgan Davis
2023-06-03,1175.66,15,Software,Taylor Rodriguez
2022-01-18,41122.22,11,Hardware,Casey Davis
2022-06-28,36812.18,4,Machines,Alex Davis
2022-08-25,39730.6,14,Sensors,Jane Davis
2024-02-25,6521.01,6,Software,Drew Rodriguez
2020-05-06,9752.85,11,Hardware,Chris Lee
2022-09-30,45739.95,12,Sensors,Jordan Johnson
2022-06-03,27620.8,12,Software,Taylor Johnson
2021-12-09,25497.5,3,Software,Casey Rodriguez
2023-05-29,20671.87,14,Sensors,Chris Brown
2023-05-17,34553.93,8,Sensors,Alex Smith
2023-11-02,33550.95,12,Sensors,Jordan Smith
2024-08-03,48025.39,1,Machines,Casey Williams
2021-03-04,49136.3,12,Machines,Taylor Martinez
2023-05-27,27888.68,7,Machines,Chris Rodriguez
2023-06-05,16666.88,7,Sensors,Jordan Smith
2023-09-29,9054.26,2,Sensors,Jane Martinez
2023-09-25,13782.27,14,Hardware,Chris Martinez
2022-11-23,20980.25,3,Tools,Taylor Lee
2022-12-16,18023.91,4,Software,Chris Garcia
2022-11-09,33526.94,9,Tools,Jane Martinez
2021-03-08,10701.15,12,Machines,Alex Martinez
2021-05-22,36979.53,11,Hardware,Alex Williams
2022-10-17,30782.46,11,Tools,Alex Brown
2024-05-01,43964.15,10,Tools,Jane Lee
2022-01-18,8257.12,7,Tools,Jane Rodriguez
2022-09-21,23499.5,14,Sensors,Taylor Smith
2023-04-22,8838.93,14,Software,Chris Doe
2023-11-12,8129.99,2,Sensors,Jordan Rodriguez
2022-10-04,26920.91,3,Hardware,Alex Williams
2021-02-01,37441.42,14,Tools,Drew Lee
2022-01-18,29555.01,8,Machines,Taylor Johnson
2023-01-02,6237.93,4,Software,Jane Johnson
2021-04-11,29336.73,3,Tools,Drew Garcia
2022-04-19,26575.81,2,Hardware,Jordan Davis
2023-06-09,4387.89,14,Sensors,Drew Doe
2020-12-23,27615.46,7,Hardware,Pat Williams
2022-11-19,27199.24,14,Machines,Jane Martinez
2023-01-18,28633.81,6,Hardware,Alex Williams
2023-05-01,9120.25,1,Machines,Jordan Martinez
2022-11-12,15317.32,14,Machines,Drew Rodriguez
2024-03-29,4781.01,5,Machines,Jane Davis
2022-02-11,33846.54,5,Tools,Drew Rodriguez
2021-04-21,18069.92,4,Machines,Morgan Doe
2022-07-14,17600.89,11,Machines,Chris Rodriguez
2023-01-23,6035.39,14,Machines,Jordan Brown
2021-07-24,31693.62,8,Sensors,Jane Brown
2021-10-21,39552.16,14,Sensors,Taylor Rodriguez
2022-01-15,4728.13,14,Tools,Casey Lee
2022-07-15,7422.36,8,Tools,John Brown
2022-05-12,6503.64,8,Tools,Morgan Garcia
2022-12-12,26090.33,4,Sensors,Pat Smith
2021-08-09,31350.35,1,Sensors,Morgan Davis
2020-06-01,21369.55,12,Software,Pat Brown
2021-01-12,10771.99,2,Machines,Alex Doe
2023-10-09,18516.49,10,Software,Drew Martinez
2024-02-27,42553.28,1,Machines,Drew Johnson
2023-04-14,1653.14,13,Machines,Jordan Lee
2021-01-13,24321.88,12,Software,Jane Lee
2021-05-13,9618.68,11,Hardware,Casey Garcia
2022-06-28,12606.85,14,Hardware,Taylor Doe
2024-01-04,40438.07,13,Hardware,Alex Brown
2021-06-19,41276.57,9,Sensors,Taylor Smith
2023-07-16,42869.55,10,Tools,Jane Garcia
2020-06-14,37183.76,12,Software,Casey Williams
2021-07-30,15501.32,7,Tools,Taylor Martinez
2022-08-03,42150.36,2,Hardware,Chris Johnson
2021-01-25,13605.77,7,Tools,Jordan Brown
2020-06-22,47949.47,12,Tools,Casey Johnson
2023-04-21,33515.54,15,Software,Alex Johnson
2022-05-07,8165.52,2,Tools,Casey Davis
2021-06-29,33631.93,9,Sensors,Casey Rodriguez
2022-09-14,7827.52,6,Hardware,Morgan Smith
